IDDIST,NOMBDEP,NOMBPROV,NOMBDIST,NOM_CAPITAL (LEGAL),location,location_val
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,"{'lat': -6.230154700000001, 'lng': -77.87084779999999}",True
10102,AMAZONAS,CHACHAPOYAS,ASUNCION,ASUNCION,"{'lat': -6.000000000000001, 'lng': -77.66666699999999}",True
10103,AMAZONAS,CHACHAPOYAS,BALSAS,BALSAS,"{'lat': -6.8450815, 'lng': -78.0291706}",True
10104,AMAZONAS,CHACHAPOYAS,CHETO,CHETO,"{'lat': -6.3130691, 'lng': -77.665066}",True
10105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,CHILIQUIN,"{'lat': -6.0619979, 'lng': -77.6880293}",True
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,CHUQUIBAMBA,"{'lat': -6.9350216, 'lng': -77.8545943}",True
10107,AMAZONAS,CHACHAPOYAS,GRANADA,GRANADA,"{'lat': -6.1047816, 'lng': -77.6279095}",True
10108,AMAZONAS,CHACHAPOYAS,HUANCAS,HUANCAS,"{'lat': -6.1739749, 'lng': -77.864598}",True
10109,AMAZONAS,CHACHAPOYAS,LA JALCA,LA JALCA,"{'lat': -6.484126799999999, 'lng': -77.815001}",True
10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,LEIMEBAMBA,"{'lat': -6.707574399999999, 'lng': -77.8035929}",True
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,LEVANTO,"{'lat': -6.308831400000001, 'lng': -77.8988897}",True
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MAGDALENA,"{'lat': -6.3740538, 'lng': -77.9003183}",True
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,DURAZNOPAMPA,"{'lat': -6.5766068, 'lng': -77.76809519999999}",True
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOLINOPAMPA,"{'lat': -6.2084193, 'lng': -77.668645}",True
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MONTEVIDEO,"{'lat': -6.6275301, 'lng': -77.7108686}",True
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,OLLEROS,"{'lat': -6.0013544, 'lng': -77.665066}",True
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,QUINJALCA,"{'lat': -6.1056091, 'lng': -77.6879696}",True
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,DAGUAS,"{'lat': -6.2314038, 'lng': -77.7337628}",True
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MAINO,"{'lat': -6.3585821, 'lng': -77.8252923}",True
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,SOLOCO,"{'lat': -6.250261399999999, 'lng': -77.74521829999999}",True
10121,AMAZONAS,CHACHAPOYAS,SONCHE,SAN JUAN DE SONCHE,"{'lat': -6.1604591, 'lng': -77.8138553}",True
10201,AMAZONAS,BAGUA,BAGUA,BAGUA,"{'lat': -5.6361357, 'lng': -78.5307552}",True
10202,AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,"{'lat': -5.408246999999999, 'lng': -78.4297187}",True
10203,AMAZONAS,BAGUA,COPALLIN,COPALLIN,"{'lat': -5.6023872, 'lng': -78.3500875}",True
10204,AMAZONAS,BAGUA,EL PARCO,EL PARCO,"{'lat': -5.620250299999999, 'lng': -78.46951109999999}",True
10205,AMAZONAS,BAGUA,IMAZA,CHIRIACO,"{'lat': -5.038421, 'lng': -78.3842227}",True
10206,AMAZONAS,BAGUA,LA PECA,LA PECA,"{'lat': -5.5835677, 'lng': -78.44108949999999}",True
10301,AMAZONAS,BONGARA,JUMBILLA,JUMBILLA,"{'lat': -5.857686999999999, 'lng': -77.792343}",True
10302,AMAZONAS,BONGARA,CHISQUILLA,CHISQUILLA,"{'lat': -5.909434699999999, 'lng': -77.7223162}",True
10303,AMAZONAS,BONGARA,CHURUJA,CHURUJA,"{'lat': -6.029095, 'lng': -77.939651}",True
10304,AMAZONAS,BONGARA,COROSHA,COROSHA,"{'lat': -5.8314736, 'lng': -77.82243319999999}",True
10305,AMAZONAS,BONGARA,CUISPES,CUISPES,"{'lat': -5.9285726, 'lng': -77.9438811}",True
10306,AMAZONAS,BONGARA,FLORIDA,FLORIDA (POMACOCHAS),"{'lat': -5.833333, 'lng': -77.91666699999999}",True
10307,AMAZONAS,BONGARA,JAZAN,PEDRO RUIZ GALLO,"{'lat': -5.9473198, 'lng': -78.0309542}",True
10308,AMAZONAS,BONGARA,RECTA,RECTA,"{'lat': -5.899999999999999, 'lng': -77.733333}",True
10309,AMAZONAS,BONGARA,SAN CARLOS,SAN CARLOS,"{'lat': -6.005999, 'lng': -77.8710285}",True
10310,AMAZONAS,BONGARA,SHIPASBAMBA,SHIPASBAMBA,"{'lat': -5.9097155, 'lng': -77.9807008}",True
10311,AMAZONAS,BONGARA,VALERA,VALERA (SAN PABLO),"{'lat': -6.0890282, 'lng': -77.8710285}",True
10312,AMAZONAS,BONGARA,YAMBRASBAMBA,YAMBRASBAMBA,"{'lat': -5.7413646, 'lng': -77.9063156}",True
10401,AMAZONAS,CONDORCANQUI,NIEVA,SANTA MARIA DE NIEVA,"{'lat': -4.8687816, 'lng': -78.0195387}",True
10402,AMAZONAS,CONDORCANQUI,EL CENEPA,HUAMPAMI,"{'lat': -4.227365199999999, 'lng': -78.3842227}",True
10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,PUERTO GALILEA,"{'lat': -3.7392076, 'lng': -77.8367282}",True
10501,AMAZONAS,LUYA,LAMUD,LAMUD,"{'lat': -6.136222099999999, 'lng': -77.95052609999999}",True
10502,AMAZONAS,LUYA,CAMPORREDONDO,CAMPORREDONDO,"{'lat': -6.122086299999999, 'lng': -78.35108699999999}",True
10503,AMAZONAS,LUYA,COCABAMBA,COCABAMBA,"{'lat': -6.614224200000001, 'lng': -78.00489019999999}",True
10504,AMAZONAS,LUYA,COLCAMAR,COLCAMAR,"{'lat': -6.2995279, 'lng': -77.9731578}",True
10505,AMAZONAS,LUYA,CONILA,COHECHAN,"{'lat': -6.1271277, 'lng': -78.1792434}",True
10506,AMAZONAS,LUYA,INGUILPATA,INGUILPATA,"{'lat': -6.238292599999999, 'lng': -78.0309542}",True
10507,AMAZONAS,LUYA,LONGUITA,LONGUITA,"{'lat': -6.413736, 'lng': -77.9682627}",True
10508,AMAZONAS,LUYA,LONYA CHICO,LONYA CHICO,"{'lat': -6.2306088, 'lng': -77.9554253}",True
10509,AMAZONAS,LUYA,LUYA,LUYA,"{'lat': -6.1737435, 'lng': -77.93959699999999}",True
10510,AMAZONAS,LUYA,LUYA VIEJO,LUYA VIEJO,"{'lat': -6.110132399999999, 'lng': -78.1165309}",True
10511,AMAZONAS,LUYA,MARIA,MARIA,"{'lat': -6.5080958, 'lng': -77.96244349999999}",True
10512,AMAZONAS,LUYA,OCALLI,OCALLI,"{'lat': -6.2221076, 'lng': -78.2362225}",True
10513,AMAZONAS,LUYA,OCUMAL,COLLONCE,"{'lat': -6.4197294, 'lng': -78.1162121}",True
10514,AMAZONAS,LUYA,PISUQUIA,YOMBLON,"{'lat': -6.547989599999999, 'lng': -78.0294921}",True
10515,AMAZONAS,LUYA,PROVIDENCIA,PROVIDENCIA,"{'lat': -6.3065674, 'lng': -78.2817834}",True
10516,AMAZONAS,LUYA,SAN CRISTOBAL,OLTO,"{'lat': -6.0857699, 'lng': -77.95673239999999}",True
10517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,SAN FRANCISCO DEL YESO,"{'lat': -6.6626632, 'lng': -77.85959629999999}",True
10518,AMAZONAS,LUYA,SAN JERONIMO,PACLAS,"{'lat': -5.974799, 'lng': -78.032043}",True
10519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,SAN JUAN DE LOPECANCHA,"{'lat': -6.4855326, 'lng': -77.8938895}",True
10520,AMAZONAS,LUYA,SANTA CATALINA,SANTA CATALINA,"{'lat': -6.0419556, 'lng': -78.0880129}",True
10521,AMAZONAS,LUYA,SANTO TOMAS,SANTO TOMAS,"{'lat': -6.579972799999999, 'lng': -77.9053182}",True
10522,AMAZONAS,LUYA,TINGO,TINGO,"{'lat': -6.3719888, 'lng': -77.9510209}",True
10523,AMAZONAS,LUYA,TRITA,TRITA,"{'lat': -6.1590507, 'lng': -77.9795753}",True
10601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,MENDOZA,"{'lat': -6.3700208, 'lng': -77.4357739}",True
10602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,CHIRIMOTO,"{'lat': -6.516667, 'lng': -77.39999999999999}",True
10603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,COCHAMAL,"{'lat': -6.408682199999999, 'lng': -77.5777031}",True
10604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,HUAMBO,"{'lat': -6.4287847, 'lng': -77.53746699999999}",True
10605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,LIMABAMBA,"{'lat': -6.4978964, 'lng': -77.4988097}",True
10606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,LONGAR,"{'lat': -6.3870559, 'lng': -77.5461785}",True
10607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,MARISCAL BENAVIDES,"{'lat': -6.3867084, 'lng': -77.5053269}",True
10608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,MILPUC,"{'lat': -6.494600200000001, 'lng': -77.4128193}",True
10609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,OMIA,"{'lat': -6.416666999999999, 'lng': -77.316667}",True
10610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,SANTA ROSA DE HUAYABAMBA,"{'lat': -6.453999899999999, 'lng': -77.4587239}",True
10611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,TOTORA,"{'lat': -6.4906731, 'lng': -77.46446069999999}",True
10612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,VISTA ALEGRE,"{'lat': -6.1506507, 'lng': -77.30360189999999}",True
10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA GRANDE,"{'lat': -5.756674900000001, 'lng': -78.44393199999999}",True
10702,AMAZONAS,UTCUBAMBA,CAJARURO,CAJARURO,"{'lat': -5.7369018, 'lng': -78.4254543}",True
10703,AMAZONAS,UTCUBAMBA,CUMBA,CUMBA,"{'lat': -5.934185500000001, 'lng': -78.6646942}",True
10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,EL MILAGRO,"{'lat': -5.6378303, 'lng': -78.55863240000001}",True
10705,AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,"{'lat': -5.863364499999999, 'lng': -78.2581951}",True
10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,LONYA GRANDE,"{'lat': -6.0971422, 'lng': -78.42226649999999}",True
10707,AMAZONAS,UTCUBAMBA,YAMON,YAMON,"{'lat': -6.020383199999999, 'lng': -78.5320107}",True
20101,ANCASH,HUARAZ,HUARAZ,HUARAZ,"{'lat': -9.5261154, 'lng': -77.5287792}",True
20102,ANCASH,HUARAZ,COCHABAMBA,COCHABAMBA,"{'lat': -9.4944942, 'lng': -77.8606763}",True
20103,ANCASH,HUARAZ,COLCABAMBA,COLCABAMBA,"{'lat': -9.5946851, 'lng': -77.80885119999999}",True
20104,ANCASH,HUARAZ,HUANCHAY,HUANCHAY,"{'lat': -9.7233736, 'lng': -77.8191686}",True
20105,ANCASH,HUARAZ,INDEPENDENCIA,CENTENARIO,"{'lat': -9.508099800000002, 'lng': -77.5046101}",True
20106,ANCASH,HUARAZ,JANGAS,JANGAS,"{'lat': -9.4468227, 'lng': -77.6192447}",True
20107,ANCASH,HUARAZ,LA LIBERTAD,CAJAMARQUILLA,"{'lat': -9.6464819, 'lng': -77.7108686}",True
20108,ANCASH,HUARAZ,OLLEROS,OLLEROS,"{'lat': -9.6621954, 'lng': -77.46732899999999}",True
20109,ANCASH,HUARAZ,PAMPAS GRANDE,PAMPAS GRANDE,"{'lat': -9.657462899999999, 'lng': -77.8267218}",True
20110,ANCASH,HUARAZ,PARIACOTO,PARIACOTO,"{'lat': -9.5614635, 'lng': -77.8924608}",True
20111,ANCASH,HUARAZ,PIRA,PIRA,"{'lat': -9.581512, 'lng': -77.70729089999999}",True
20112,ANCASH,HUARAZ,TARICA,TARICA,"{'lat': -9.3983596, 'lng': -77.4816693}",True
20201,ANCASH,AIJA,AIJA,AIJA,"{'lat': -9.780802999999999, 'lng': -77.6092188}",True
20202,ANCASH,AIJA,CORIS,CORIS,"{'lat': -9.8206097, 'lng': -77.71943379999999}",True
20203,ANCASH,AIJA,HUACLLAN,HUACLLAN,"{'lat': -9.796897699999999, 'lng': -77.6750869}",True
20204,ANCASH,AIJA,LA MERCED,LA MERCED,"{'lat': -9.735242999999999, 'lng': -77.6156642}",True
20205,ANCASH,AIJA,SUCCHA,SUCCHA,"{'lat': -9.8408395, 'lng': -77.6421577}",True
20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,LLAMELLIN,"{'lat': -9.1034282, 'lng': -77.014704}",True
20302,ANCASH,ANTONIO RAYMONDI,ACZO,ACZO,"{'lat': -9.1523864, 'lng': -76.98902799999999}",True
20303,ANCASH,ANTONIO RAYMONDI,CHACCHO,CHACCHO,"{'lat': -9.0616802, 'lng': -77.0578855}",True
20304,ANCASH,ANTONIO RAYMONDI,CHINGAS,CHINGAS,"{'lat': -9.1194883, 'lng': -76.99094749999999}",True
20305,ANCASH,ANTONIO RAYMONDI,MIRGAS,MIRGAS,"{'lat': -9.0791501, 'lng': -77.0924196}",True
20306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,SAN JUAN DE RONTOY,"{'lat': -9.2088026, 'lng': -77.04493269999999}",True
20401,ANCASH,ASUNCION,CHACAS,CHACAS,"{'lat': -9.162084199999999, 'lng': -77.3683319}",True
20402,ANCASH,ASUNCION,ACOCHACA,ACOCHACA,"{'lat': -9.1142902, 'lng': -77.36797299999999}",True
20501,ANCASH,BOLOGNESI,CHIQUIAN,CHIQUIAN,"{'lat': -10.152419, 'lng': -77.15570629999999}",True
20502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,LLACLLA,"{'lat': -10.3102199, 'lng': -77.15426839999999}",True
20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,RAQUIA,"{'lat': -10.2086165, 'lng': -77.5046101}",True
20504,ANCASH,BOLOGNESI,AQUIA,AQUIA,"{'lat': -10.0745443, 'lng': -77.1449212}",True
20505,ANCASH,BOLOGNESI,CAJACAY,CAJACAY,"{'lat': -10.1552576, 'lng': -77.43943780000001}",True
20506,ANCASH,BOLOGNESI,CANIS,CANIS,"{'lat': -10.333592, 'lng': -77.1887747}",True
20507,ANCASH,BOLOGNESI,COLQUIOC,CHASQUITAMBO,"{'lat': -10.3107126, 'lng': -77.58486649999999}",True
20508,ANCASH,BOLOGNESI,HUALLANCA,HUALLANCA,"{'lat': -9.8975064, 'lng': -76.9398195}",True
20509,ANCASH,BOLOGNESI,HUASTA,HUASTA,"{'lat': -10.1239403, 'lng': -77.1463593}",True
20510,ANCASH,BOLOGNESI,HUAYLLACAYAN,HUAYLLACAYAN,"{'lat': -10.2447374, 'lng': -77.4351056}",True
20511,ANCASH,BOLOGNESI,LA PRIMAVERA,GORGORILLO,"{'lat': -10.3021783, 'lng': -77.09098089999999}",True
20512,ANCASH,BOLOGNESI,MANGAS,MANGAS,"{'lat': -10.3690648, 'lng': -77.1139984}",True
20513,ANCASH,BOLOGNESI,PACLLON,PACLLON,"{'lat': -10.2348671, 'lng': -77.0729954}",True
20514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,CORPANQUI,"{'lat': -10.281723, 'lng': -77.19739969999999}",True
20515,ANCASH,BOLOGNESI,TICLLOS,TICLLOS,"{'lat': -10.218, 'lng': -77.064774}",True
20601,ANCASH,CARHUAZ,CARHUAZ,CARHUAZ,"{'lat': -9.281744, 'lng': -77.6450215}",True
20602,ANCASH,CARHUAZ,ACOPAMPA,ACOPAMPA,"{'lat': -9.2939318, 'lng': -77.62425739999999}",True
20603,ANCASH,CARHUAZ,AMASHCA,AMASHCA,"{'lat': -9.2247779, 'lng': -77.64788519999999}",True
20604,ANCASH,CARHUAZ,ANTA,ANTA,"{'lat': -9.3583473, 'lng': -77.5999083}",True
20605,ANCASH,CARHUAZ,ATAQUERO,CARHUAC,"{'lat': -9.3209798, 'lng': -77.7566523}",True
20606,ANCASH,CARHUAZ,MARCARA,MARCARA,"{'lat': -9.322433199999999, 'lng': -77.6034894}",True
20607,ANCASH,CARHUAZ,PARIAHUANCA,PARIAHUANCA,"{'lat': -9.365146, 'lng': -77.5805685}",True
20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,ACO,"{'lat': -9.331450199999999, 'lng': -77.4357739}",True
20609,ANCASH,CARHUAZ,SHILLA,SHILLA,"{'lat': -9.2314283, 'lng': -77.62425739999999}",True
20610,ANCASH,CARHUAZ,TINCO,TINCO,"{'lat': -9.25778, 'lng': -77.6593394}",True
20611,ANCASH,CARHUAZ,YUNGAR,YUNGAR,"{'lat': -9.404064, 'lng': -77.6421577}",True
20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,SAN LUIS,"{'lat': -9.0956187, 'lng': -77.328135}",True
20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,SAN NICOLAS,"{'lat': -8.85, 'lng': -77.1333329}",True
20703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,YAUYA,"{'lat': -8.9907893, 'lng': -77.2915151}",True
20801,ANCASH,CASMA,CASMA,CASMA,"{'lat': -9.4718308, 'lng': -78.3006626}",True
20802,ANCASH,CASMA,BUENA VISTA ALTA,BUENA VISTA ALTA,"{'lat': -9.389130999999999, 'lng': -78.1564432}",True
20803,ANCASH,CASMA,COMANDANTE NOEL,PUERTO CASMA,"{'lat': -9.5157442, 'lng': -78.3500875}",True
20804,ANCASH,CASMA,YAUTAN,YAUTAN,"{'lat': -9.5131891, 'lng': -77.995277}",True
20901,ANCASH,CORONGO,CORONGO,CORONGO,"{'lat': -8.5811878, 'lng': -77.9081752}",True
20902,ANCASH,CORONGO,ACO,ACO,"{'lat': -8.502599499999999, 'lng': -77.8938895}",True
20903,ANCASH,CORONGO,BAMBAS,BAMBAS,"{'lat': -8.602114, 'lng': -77.9945633}",True
20904,ANCASH,CORONGO,CUSCA,CUSCA,"{'lat': -8.5103973, 'lng': -77.865218}",True
20905,ANCASH,CORONGO,LA PAMPA,LA PAMPA,"{'lat': -8.6608331, 'lng': -77.9007264}",True
20906,ANCASH,CORONGO,YANAC,YANAC,"{'lat': -8.618937299999999, 'lng': -77.8637387}",True
20907,ANCASH,CORONGO,YUPAN,YUPAN,"{'lat': -8.6148992, 'lng': -77.96783169999999}",True
21001,ANCASH,HUARI,HUARI,HUARI,"{'lat': -9.3483845, 'lng': -77.1708039}",True
21002,ANCASH,HUARI,ANRA,ANRA,"{'lat': -9.2392972, 'lng': -76.9153281}",True
21003,ANCASH,HUARI,CAJAY,CAJAY,"{'lat': -9.244265, 'lng': -77.1255055}",True
21004,ANCASH,HUARI,CHAVIN DE HUANTAR,CHAVIN DE HUANTAR,"{'lat': -9.5954724, 'lng': -77.17583599999999}",True
21005,ANCASH,HUARI,HUACACHI,HUACACHI,"{'lat': -9.3160805, 'lng': -76.938379}",True
21006,ANCASH,HUARI,HUACCHIS,HUACCHIS,"{'lat': -9.200692499999999, 'lng': -76.78702899999999}",True
21007,ANCASH,HUARI,HUACHIS,HUACHIS,"{'lat': -9.4076755, 'lng': -77.1162519}",True
21008,ANCASH,HUARI,HUANTAR,HUANTAR,"{'lat': -9.433333, 'lng': -77.25}",True
21009,ANCASH,HUARI,MASIN,MASIN,"{'lat': -9.3660702, 'lng': -77.097455}",True
21010,ANCASH,HUARI,PAUCAS,PAUCAS,"{'lat': -9.153386399999999, 'lng': -76.8994781}",True
21011,ANCASH,HUARI,PONTO,PONTO,"{'lat': -9.326019800000001, 'lng': -77.0053459}",True
21012,ANCASH,HUARI,RAHUAPAMPA,RAHUAPAMPA,"{'lat': -9.358767, 'lng': -77.0650809}",True
21013,ANCASH,HUARI,RAPAYAN,RAPAYAN,"{'lat': -9.205144800000001, 'lng': -76.76106469999999}",True
21014,ANCASH,HUARI,SAN MARCOS,SAN MARCOS,"{'lat': -9.555577999999999, 'lng': -77.20858799999999}",True
21015,ANCASH,HUARI,SAN PEDRO DE CHANA,CHANA,"{'lat': -9.4022148, 'lng': -77.00966509999999}",True
21016,ANCASH,HUARI,UCO,UCO,"{'lat': -9.1885544, 'lng': -76.9354979}",True
21101,ANCASH,HUARMEY,HUARMEY,HUARMEY,"{'lat': -10.0664169, 'lng': -78.1506824}",True
21102,ANCASH,HUARMEY,COCHAPETI,COCHAPETI,"{'lat': -9.9872862, 'lng': -77.6465925}",True
21103,ANCASH,HUARMEY,CULEBRAS,LA CALETA CULEBRAS,"{'lat': -9.8265257, 'lng': -78.1564432}",True
21104,ANCASH,HUARMEY,HUAYAN,HUAYAN,"{'lat': -9.865272599999999, 'lng': -77.7108686}",True
21105,ANCASH,HUARMEY,MALVAS,MALVAS,"{'lat': -9.9304279, 'lng': -77.6579077}",True
21201,ANCASH,HUAYLAS,CARAZ,CARAZ,"{'lat': -9.048495299999999, 'lng': -77.8109958}",True
21202,ANCASH,HUAYLAS,HUALLANCA,HUALLANCA,"{'lat': -8.7943766, 'lng': -77.9053182}",True
21203,ANCASH,HUAYLAS,HUATA,HUATA,"{'lat': -9.016655499999999, 'lng': -77.8724575}",True
21204,ANCASH,HUAYLAS,HUAYLAS,HUAYLAS,"{'lat': -8.8710472, 'lng': -77.8924608}",True
21205,ANCASH,HUAYLAS,MATO,SUCRE,"{'lat': -8.9676013, 'lng': -77.9053182}",True
21206,ANCASH,HUAYLAS,PAMPAROMAS,PAMPAROMAS,"{'lat': -9.0730649, 'lng': -77.9812321}",True
21207,ANCASH,HUAYLAS,PUEBLO LIBRE,PUEBLO LIBRE /1,"{'lat': -9.0990916, 'lng': -77.80313199999999}",True
21208,ANCASH,HUAYLAS,SANTA CRUZ,HUARIPAMPA,"{'lat': -8.89429, 'lng': -77.7083}",True
21209,ANCASH,HUAYLAS,SANTO TORIBIO,SANTO TORIBIO,"{'lat': -8.8391299, 'lng': -77.9510209}",True
21210,ANCASH,HUAYLAS,YURACMARCA,YURACMARCA,"{'lat': -8.737123600000002, 'lng': -77.9044499}",True
21301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,PISCOBAMBA,"{'lat': -8.866762099999999, 'lng': -77.3597194}",True
21302,ANCASH,MARISCAL LUZURIAGA,CASCA,CASCA,"{'lat': -8.831325999999999, 'lng': -77.3898602}",True
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,PAMPACHACRA,"{'lat': -8.9010381, 'lng': -77.2175223}",True
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,SANACHGAN,"{'lat': -8.773052999999999, 'lng': -77.2635038}",True
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,LLAMA,"{'lat': -8.9146292, 'lng': -77.2979782}",True
21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,LLUMPA,"{'lat': -8.9634202, 'lng': -77.4587239}",True
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,LUCMA,"{'lat': -8.9175793, 'lng': -77.4483893}",True
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,MUSGA,"{'lat': -8.8997984, 'lng': -77.3381855}",True
21401,ANCASH,OCROS,OCROS,OCROS,"{'lat': -10.4031418, 'lng': -77.3977529}",True
21402,ANCASH,OCROS,ACAS,ACAS,"{'lat': -10.4571094, 'lng': -77.3270581}",True
21403,ANCASH,OCROS,CAJAMARQUILLA,CAJAMARQUILLA,"{'lat': -10.2875587, 'lng': -77.27499639999999}",True
21404,ANCASH,OCROS,CARHUAPAMPA,ACO,"{'lat': -10.5163772, 'lng': -77.2175223}",True
21405,ANCASH,OCROS,COCHAS,HUANCHAY,"{'lat': -10.64457, 'lng': -77.551537}",True
21406,ANCASH,OCROS,CONGAS,CONGAS,"{'lat': -10.3365932, 'lng': -77.44215}",True
21407,ANCASH,OCROS,LLIPA,LLIPA,"{'lat': -10.3929647, 'lng': -77.1907513}",True
21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,RAJAN,"{'lat': -10.4177221, 'lng': -77.22901929999999}",True
21409,ANCASH,OCROS,SAN PEDRO,COPA,"{'lat': -10.4851853, 'lng': -77.53901270000001}",True
21410,ANCASH,OCROS,SANTIAGO DE CHILCAS,SANTIAGO DE CHILCAS,"{'lat': -10.4380075, 'lng': -77.36582}",True
21501,ANCASH,PALLASCA,CABANA,CABANA,"{'lat': -8.3944043, 'lng': -78.006695}",True
21502,ANCASH,PALLASCA,BOLOGNESI,BOLOGNESI,"{'lat': -8.3505487, 'lng': -78.05049989999999}",True
21503,ANCASH,PALLASCA,CONCHUCOS,CONCHUCOS,"{'lat': -8.2671327, 'lng': -77.85393049999999}",True
21504,ANCASH,PALLASCA,HUACASCHUQUE,HUACASCHUQUE,"{'lat': -8.301378999999999, 'lng': -78.0084789}",True
21505,ANCASH,PALLASCA,HUANDOVAL,HUANDOVAL,"{'lat': -8.3316043, 'lng': -77.9752926}",True
21506,ANCASH,PALLASCA,LACABAMBA,LACABAMBA,"{'lat': -8.2614583, 'lng': -77.8988897}",True
21507,ANCASH,PALLASCA,LLAPO,LLAPO,"{'lat': -8.513920299999999, 'lng': -78.0409416}",True
21508,ANCASH,PALLASCA,PALLASCA,PALLASCA,"{'lat': -8.25, 'lng': -78.016667}",True
21509,ANCASH,PALLASCA,PAMPAS,PAMPAS,"{'lat': -8.145577399999999, 'lng': -77.8138553}",True
21510,ANCASH,PALLASCA,SANTA ROSA,SANTA ROSA,"{'lat': -8.5422684, 'lng': -77.7741569}",True
21511,ANCASH,PALLASCA,TAUCA,TAUCA,"{'lat': -8.4680384, 'lng': -78.03808819999999}",True
21601,ANCASH,POMABAMBA,POMABAMBA,POMABAMBA,"{'lat': -8.8202492, 'lng': -77.46159229999999}",True
21602,ANCASH,POMABAMBA,HUAYLLAN,HUAYLLAN,"{'lat': -8.876107700000002, 'lng': -77.4357739}",True
21603,ANCASH,POMABAMBA,PAROBAMBA,PAROBAMBA,"{'lat': -8.708188999999999, 'lng': -77.374123}",True
21604,ANCASH,POMABAMBA,QUINUABAMBA,QUINUABAMBA,"{'lat': -8.7002777, 'lng': -77.3439283}",True
21701,ANCASH,RECUAY,RECUAY,RECUAY,"{'lat': -9.7231582, 'lng': -77.45442109999999}",True
21702,ANCASH,RECUAY,CATAC,CATAC,"{'lat': -9.8839693, 'lng': -77.3324425}",True
21703,ANCASH,RECUAY,COTAPARACO,COTAPARACO,"{'lat': -9.9935309, 'lng': -77.5862992}",True
21704,ANCASH,RECUAY,HUAYLLAPAMPA,HUAYLLAPAMPA,"{'lat': -10.0554215, 'lng': -77.5368628}",True
21705,ANCASH,RECUAY,LLACLLIN,LLACLLIN,"{'lat': -10.0682271, 'lng': -77.621393}",True
21706,ANCASH,RECUAY,MARCA,MARCA,"{'lat': -10.0883861, 'lng': -77.4749526}",True
21707,ANCASH,RECUAY,PAMPAS CHICO,PAMPAS CHICO,"{'lat': -10.116667, 'lng': -77.39999999999999}",True
21708,ANCASH,RECUAY,PARARIN,PARARIN,"{'lat': -10.049621, 'lng': -77.65410109999999}",True
